text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
bosan sama sinetron kisah anak orang seperti doang,2,annoiato sama sinetron kisah anak orang seperti doang,0.9733253717422484,2,[0.0101 0.0127 0.9771],1,[0.0461 0.8775 0.0764],{'bosan': 'annoiato'},2,2,7.72,,,,,,,,
"saat ke sini bersama suami , kami sarapan nasi uduk , kopi dan teh . makanan nya enak juga suasana nya , karena udaran nya sangat segar . dengan desain tradisional yang jadoel plus kayu kayu yang kokoh , membuat warung taru jadi tempat yang layak direkomendasikan .",0,saat ke sini bersama suami kami sarapan nasi uduk kopi dan teh makanan nya enak juga suasana nya karena udaran nya sangat fresco dengan desain tradisional yang jadoel più kayu kayu yang robusto membuat warung taru jadi tempat yang layak consigliato,0.9690598845481871,0,[0.9944 0.0034 0.0022],0,[0.9952 0.0023 0.0025],"{'segar': 'fresco', 'taru': 'taru', 'direkomendasikan': 'consigliato', 'kokoh': 'robusto', 'plus': 'più'}",0,0,10.0,,,,,,,,
oh kena kira rasa indomie ayam bawang yang selalu dinikmati didi,1,oh kena kira rasa indomie ayam bawang yang selalu dinikmati didi,1.0,0,[0.983  0.0109 0.0061],0,[0.983  0.0109 0.0061],,0,0,0.02,,,,,,,,
senin pagi edisi marah-marah gara-gara indosat,2,senin pagi edizione indosat,0.7667892575263977,2,[0.0122 0.0258 0.9619],1,[0.1442 0.4946 0.3612],{'edisi': 'edizione'},2,2,7.68,,,,,,,,
"resto ini benar benar natural dengan sungai yang mengalir , pepohonan yang rindang dan udara bandung yang sejuk . lokasi nya dapat di tempuh dari cimahi dan bandung . dan ta kalah penting , menu yang disajikan mengundang selera untuk segera menyantap nya . yummi",0,resto ini benar benar natural dengan sungai yang mengalir pepohonan yang ombreggiato dan udara Bandung yang sejuk lokasi nya dapat di tempuh dari cimahi dan Bandung dan ta kalah penting menù yang servito mengundang selera untuk segera menyantap nya yummi,0.9821722507476808,0,[0.9918 0.0054 0.0029],0,[0.9941 0.0033 0.0026],"{'menu': 'menù', 'disajikan': 'servito', 'rindang': 'ombreggiato', 'bandung': 'Bandung'}",0,0,9.4,,,,,,,,
"banyak orang sudah cukup familiar dengan mi naripan , salah satu restoran mi yang melegenda di bandung . bakmi naripan memiliki rasa yang enak , namun menurut saya kualitas seperti ini bisa ditemui di banyak tempat dengan harga yang lebih murah . bagi anda yang belum pernah makan mi naripan , wajib mencoba nya minimal sekali , terutama bakso bakar - nya .",0,banyak orang sudah cukup familiar dengan tagliatelle naripan salah satu restoran tagliatelle yang melegenda di bandung bakmi naripan memiliki rasa yang Bello namun menurut saya kualitas seperti ini bisa ditemui di banyak tempat dengan harga yang lebih poco costoso bagi anda yang belum pernah mangiare tagliatelle naripan wajib mencoba nya minimo sekali terutama bakso bakar nya,0.9628112316131592,0,[0.9925 0.0045 0.003 ],0,[0.9932 0.0037 0.0031],"{'enak': 'Bello', 'murah': 'poco costoso', 'minimal': 'minimo', 'mi': 'tagliatelle', 'makan': 'mangiare'}",0,0,10.89,,,,,,,,
"pak jokowi suka panggil ibu-ibu , kakek-kakek ke atas panggung atau anak sekolah dasar ditanya lalu diberi sepeda . kenapa tidak mau debat dengan mahasiswa ? suara mahasiswa adalah suara paling jujur dalam sejarah . hadapilah pak presiden .",2,pak jokowi suka panggil ke atas panggung atau anak sekolah dasar ditanya lalu diberi sepeda kenapa tidak mau discussione dengan studente universitario suara studente universitario adalah suara paling jujur dalam storia hadapilah pak presiden,0.9707456827163696,2,[0.1192 0.0423 0.8385],0,[0.4593 0.3413 0.1994],"{'debat': 'discussione', 'mahasiswa': 'studente universitario', 'sejarah': 'storia'}",0,0,9.17,,,,,,,,
"waktu itu nyobain nya bukan yang di jalan setiabudi , tapi yang di festival citylink , nasi hainan - nya enak . murah pula , pas di kantonglah untuk porsi segitu . tempat nya kecil , yang di festival citylink maupun di setiabudi .",0,waktu itu nyobain nya bukan yang di jalan setiabudi tapi yang di festival citylink nasi hainan nya Bello poco costoso pula passaggio di kantonglah untuk porsi segitu tempat nya kecil yang di festival citylink maupun di setiabudi,0.9808476567268372,0,[0.9939 0.0036 0.0025],0,[0.9898 0.0049 0.0054],"{'enak': 'Bello', 'murah': 'poco costoso', 'pas': 'passaggio'}",0,0,9.92,,,,,,,,
"pilihan menu nya beragam ada sayur ikan daging dan lain-lain dan untuk rasanya relatif biasa saja . porsi nya besar harga relatif murah dan dapat gratis teh sih , tapi kita bisa memesan yang lainnya . cocok untuk keluarga kalau makan di sini . tinggal pilih memilih sendiri .",0,pilihan menu nya varietà ada sayur ikan daging dan dan untuk rasanya relatif biasa saja porsi nya besar harga relatif murah dan dapat gratis Tè sih tapi kita bisa memesan yang lainnya adatto untuk famiglia kalau makan di sini tinggal pilih memilih sendiri,0.9856946468353271,0,[0.995  0.0013 0.0037],0,[0.9911 0.002  0.0068],"{'cocok': 'adatto', 'teh': 'Tè', 'beragam': 'varietà', 'keluarga': 'famiglia'}",0,0,9.66,,,,,,,,
pesan burger steak yang terbuat dari daging cincang dan ternyata datang dalam keadaan terlalu matang sehingga tidak tersisa lagi bagian juicy dari daging nya . lalu jus sayuran yang kata nya dicampur air jeruk asli ternyata hanya dicampur sirup sunquick . harga nya memang murah tapi ya mungkin memang karena tidak ada yang bisa diunggulkan dari makanan nya .,2,pesan burger steak yang terbuat dari daging cincang dan ternyata datang dalam keadaan terlalu matang sehingga tidak tersisa lagi bagian juicy dari daging la sua lalu jus sayuran yang kata la sua misto acqua jeruk originale ternyata hanya misto sciroppo sunquick harga la sua memang murah tapi ya mungkin memang karena tidak ada yang bisa diunggulkan dari makanan la sua,0.9145908355712892,2,[0.4892 0.0079 0.503 ],2,[0.1907 0.0182 0.7911],"{'sirup': 'sciroppo', 'air': 'acqua', 'dicampur': 'misto', 'asli': 'originale', 'nya': 'la sua'}",2,2,10.99,,,,,,,,
"mencoba sarapan di tempat ini memilih tempat duduk di non smoking area . tak berapa lama kmd datanglah sepasang tamu duduk kira-kira 5 meter dari tempat kami berada . tamu pria kmd menyalakan rokok tentu saja bau asap rokok segera memenuhi ruangan , kmd kami komplain kepada pelayan di sana jawaban nya sungguh konyol . tamu boleh saja merokok di area non-smoking , sangat tidak masuk akal .",2,mencoba prima colazione di tempat ini memilih tempat duduk di non fumare area tak berapa lama kmd datanglah coppia tamu duduk 5 meter dari tempat kami berada tamu pria kmd menyalakan sigaretta tentu saja bau asap sigaretta segera memenuhi ruangan kmd kami komplain kepada pelayan di sana jawaban nya grave konyol tamu boleh saja Fumo di area sangat tidak masuk senso,0.94236958026886,2,[0.0243 0.0078 0.9679],2,[0.1158 0.0316 0.8526],"{'akal': 'senso', 'merokok': 'Fumo', 'sarapan': 'prima colazione', 'sungguh': 'grave', 'rokok': 'sigaretta', 'smoking': 'fumare', 'sepasang': 'coppia'}",2,2,11.09,,,,,,,,
"enam jam setengah diperiksa kpk , menko perekonomian era megawati irit bicara",1,enam jam setengah diperiksa kpk menko economia era megawati irit bicara,0.9267489910125732,1,[0.0054 0.9875 0.0072],1,[0.0075 0.9806 0.0119],"{'perekonomian': 'economia', 'megawati': 'megawati'}",1,1,8.92,,,,,,,,
"lokasi masih sekitar dago bandung , di lokasi yang teduh tempat ini termasuk salah satu kafe yang selalu penuh , tetutama anak anak kuliah karena lokasi juga dekat dengan kampus unpad dll. wifi gratis dan lumayan kencang bisa bikin betah nongkrong atau sekadar mengobrol bersama teman . menu nya lumayan banyak pilihan dari nasi goreng , sop buntut , roti bakar dan lain-lain dengan harga murah .",0,lokasi masih sekitar dago Bandung di lokasi yang teduh tempat ini termasuk salah satu kafe yang selalu penuh tetutama anak anak kuliah karena lokasi juga dekat dengan kampus unpad dll wifi gratis dan lumayan kencang bisa bikin betah uscire atau sekadar mengobrol bersama teman menù la sua lumayan banyak scelta dari nasi goreng sop buntut roti bakar dan dengan harga poco costoso,0.9826427698135376,0,[0.9955 0.0025 0.002 ],0,[0.9944 0.003  0.0026],"{'murah': 'poco costoso', 'nya': 'la sua', 'menu': 'menù', 'pilihan': 'scelta', 'dago': 'dago', 'bandung': 'Bandung', 'nongkrong': 'uscire'}",0,0,11.0,,,,,,,,
jahat,2,jahat,1.0,0,[0.5811 0.0186 0.4003],0,[0.5811 0.0186 0.4003],,0,0,0.02,,,,,,,,
tempat nyaman walau disertai komplain awal nya namun direspon dengan sangat baik ! kami reserved 3 kamar di boutiqe namun ada kamar yang tidak ada bak mandi namun segera dipindah ke kamar lain .,0,tempat comodo walau disertai lamentarsi awal nya namun direspon dengan sangat baik kami reserved 3 kamar di boutiqe namun ada kamar yang tidak ada bak mandi namun segera dipindah ke kamar lain,0.9808008670806884,0,[0.9791 0.0058 0.015 ],0,[0.8146 0.0796 0.1059],"{'nyaman': 'comodo', 'komplain': 'lamentarsi'}",0,0,9.17,,,,,,,,
"tolong ingatkan pak prabowo agar menyerahkan kursi jakarta ke pks , kami tidak suka gerindra ,",2,tolong ingatkan pak prabowo agar menyerahkan kursi Giacarta ke pks kami tidak suka gerindra,0.9665499925613404,2,[0.0151 0.0748 0.9101],1,[0.0253 0.6233 0.3514],{'jakarta': 'Giacarta'},2,2,8.27,,,,,,,,
"pertama kali ke sini , di jogja belum ada soal nya . ini juga karena diet pas lewat jalan braga . banyak pilihan menu masakan bebek . saya pesan untuk tak awal karena masih perut masih penuh jadi rencana makan di hotel . pas dimakan rasanya tetap enak , nasi nya pulen , sambel nya enak .",0,pertama kali ke sini di jogja belum ada soal nya ini juga karena diet pas lewat jalan braga banyak scelta menù masakan bebek saya pesan untuk tak awal karena masih perut masih penuh jadi rencana makan di hotel pas dimakan rasanya tetap Bello nasi nya pulen sambel nya Bello,0.9735857248306274,0,[0.9942 0.0017 0.0041],0,[0.9798 0.0026 0.0177],"{'enak': 'Bello', 'braga': 'braga', 'menu': 'menù', 'pilihan': 'scelta'}",0,0,10.1,,,,,,,,
alfan tidak kecewa dengan kepemimpinan jokowi,0,alfa tidak kecewa dengan kepemimpinan jokowi,0.8330549001693726,0,[0.5386 0.047  0.4144],2,[0.4791 0.0309 0.49  ],{'alfan': 'alfa'},0,0,7.83,,,,,,,,
"sushi nya enak , ramen nya enak , takoyaki nya enak . yang paling penting , semuanya halal karena sudah ada sertifikat halal mui . harga nya standard sushi .",0,sushi nya Bello ramen nya Bello takoyaki nya Bello yang paling penting semuanya halal karena sudah ada sertifikat halal mui harga nya standard sushi,0.9338496923446656,0,[0.9932 0.0036 0.0033],0,[0.8964 0.0653 0.0383],"{'takoyaki': 'takoyaki', 'ramen': 'ramen', 'enak': 'Bello'}",0,0,9.36,,,,,,,,
"menu makanan yang banyak , rasa yang enak , suasana romantis , pemandangan yang indah adalah sekilas gambaran tentang the valley . terletak di atas bukit , anda dapat menikmati suasana makan malam romantis di atas bukit sambil menikmati pemandangan kota bandung .",0,menu makanan yang banyak rasa yang Bello suasana romantis pemandangan yang Bellissima adalah a prima vista gambaran tentang il valley terletak di atas bukit anda dapat menikmati suasana makan malam romantis di atas bukit sambil menikmati pemandangan kota bandung,0.9368475675582886,0,[0.9944 0.0031 0.0025],0,[0.9927 0.004  0.0033],"{'indah': 'Bellissima', 'enak': 'Bello', 'the': 'il', 'sekilas': 'a prima vista'}",0,0,9.58,,,,,,,,
"selamat malam dirut people , jika gunakan router wifi , mohon koneksi inset nya di bypass , sambungkan langsung kol lan modem ke pc / laptop .",1,selamat malam dirut people jika gunakan router Wi-Fi mohon koneksi inset nya di circonvallazione sambungkan langsung kol lan modem ke pc laptop,0.9815994501113892,1,[0.0136 0.9782 0.0082],1,[0.0104 0.98   0.0096],"{'router': 'router', 'bypass': 'circonvallazione', 'wifi': 'Wi-Fi'}",1,1,9.52,,,,,,,,
pokok nya yang berbau pdip benamkan .,2,pokok nya yang berbau pdip benamkan .,1.0,0,[0.6578 0.2828 0.0594],0,[0.6578 0.2828 0.0594],,0,0,0.02,,,,,,,,
"halo kali ini saya akan mencoba untuk makan di giggle box ciwalk bandung , jawa barat , indonesia . restoran yang lumayan bagus dan nyaman , pelayanan yang cukup baik . untuk makanan dan citarasa lumayan cukup enak , suasana nya sangat nyaman apalagi jika duduk di dekat jendela . tempat nya saya suka .",0,halo volta ini saya akan mencoba untuk makan di giggle box ciwalk Bandung jawa barat indonesia restoran yang lumayan bagus dan nyaman pelayanan yang cukup baik untuk makanan dan citarasa lumayan cukup enak suasana la sua sangat nyaman apalagi jika sedersi di dekat jendela tempat la sua saya suka,0.9600257277488708,0,[0.9957 0.002  0.0023],0,[0.9951 0.0022 0.0027],"{'nya': 'la sua', 'bandung': 'Bandung', 'kali': 'volta', 'duduk': 'sedersi'}",0,0,11.24,,,,,,,,
dulu waktu saya kecil suka berenang di sini sambil makan cemilan . cemilan yang paling saya suka itu bitterballen dan chicken drumstick nya . bitterballen nya rasanya masih sama tapi chicken drumstick nya rasanya sudah menurun jauh . sup krim ayam nya juga kurang enak . cukup kecewa secara secara keseluruhan baik .,2,dulu waktu saya kecil suka berenang di sini sambil makan spuntini spuntini yang paling saya suka itu bitterballen dan chicken drumstick la sua bitterballen la sua rasanya masih sama tapi chicken drumstick la sua rasanya sudah menurun jauh sup krim ayam la sua juga kurang Bello cukup deluso secara secara keseluruhan baik,0.921128511428833,2,[0.1121 0.0112 0.8767],2,[0.3166 0.0061 0.6773],"{'enak': 'Bello', 'kecewa': 'deluso', 'nya': 'la sua', 'cemilan': 'spuntini'}",2,2,10.53,,,,,,,,
"tempat bagus , makanan biasa saja karena dingin jadi makanan apa saja enak sih , tapi sial nya jika hujan ya , secara keseluruhan bagus . makanan ringan perlu perbanyak deh karena banyak pengunjung sepertinya hanya ingin makanan ringan untuk menghabiskan waktu menikmati udara segar dengan pemandangan yang menarik dari atas kota bandung",0,tempat Buona makanan biasa saja karena freddo jadi makanan apa saja enak sih tapi sial nya jika hujan ya secara keseluruhan Buona makanan leggero perlu perbanyak deh karena banyak visitatori sepertinya hanya ingin makanan leggero untuk menghabiskan waktu menikmati udara segar dengan pemandangan yang interessante dari atas kota bandung,0.9526292681694032,0,[0.9898 0.0016 0.0086],0,[0.9715 0.0018 0.0267],"{'bagus': 'Buona', 'pengunjung': 'visitatori', 'menarik': 'interessante', 'ringan': 'leggero', 'dingin': 'freddo'}",0,0,10.56,,,,,,,,
"saat bulan puasa dan ingin berbuka dengan yang hangat-hangat akhirnya terlintas untuk mencoba ke kedai lingling . dengan tagline teh terbaik ramen in town , ini cukup menarik kami untuk mencoba . tempat nya cukup luas , ada pilihan lesehan dan duduk di kursi . parkir nya luas dan lokasi nya cukup strategis , tidak jauh dari mal pvj bandung . di sini juga disediakan musala .",0,saat bulan veloce dan ingin berbuka dengan yang akhirnya terlintas untuk mencoba ke kedai lingling dengan tagline teh terbaik ramen in cittadina ini cukup interessante kami untuk mencoba tempat nya cukup luas ada scelta lesehan dan duduk di kursi parkir nya luas dan lokasi nya cukup strategis tidak jauh dari centro commerciale pvj bandung di sini juga disediakan stanza di preghiera,0.9696485996246338,0,[0.9958 0.0023 0.0019],0,[0.9949 0.0025 0.0025],"{'menarik': 'interessante', 'pilihan': 'scelta', 'puasa': 'veloce', 'town': 'cittadina', 'musala': 'stanza di preghiera', 'mal': 'centro commerciale'}",0,0,10.58,,,,,,,,
"duet sarat pengalaman gerindra usung agus tanribali , dukungan masih kurang",1,duet sarat pengalaman gerindra usung agus tanribali approvazione masih kurang,0.9597660303115844,1,[0.2839 0.416  0.3   ],1,[0.0776 0.7716 0.1508],{'dukungan': 'approvazione'},1,0,8.3,,,,,,,,
"makanan sunda yang enak , tempat nya nyaman , ada di pusat kota cocok untuk makan siang , makan malam apalagi untuk acara arisan dan buka puasa bersama . saat buka puasa bersama harus reservasi dahulu jauh hari karena biasanya penuh . kalau ke sini minum nya wajib beli jus kedondong dan makan nya terong goreng . pasti anda ketagihan .",0,makanan sunda yang Bello tempat nya comodo ada di pusat kota adatto untuk makan siang makan malam apalagi untuk acara club della lotteria dan aprire puasa bersama saat aprire puasa bersama harus reservasi dahulu jauh hari karena biasanya penuh kalau ke sini minum nya wajib beli jus kedondong dan makan nya terong goreng pasti anda ketagihan,0.9633387327194214,0,[0.9945 0.0032 0.0023],0,[0.9936 0.0033 0.0031],"{'cocok': 'adatto', 'nyaman': 'comodo', 'enak': 'Bello', 'arisan': 'club della lotteria', 'buka': 'aprire', 'kedondong': 'kedondong'}",0,0,10.67,,,,,,,,
"membaca beberapa ulasan tulisan tentang resto ini yang kata nya unik , akhirnya saya dan suami pergi ke sana . kita ternyata salah pilih hari , saat liburan menjadi terlalu padat tempat nya . karena kami tidak menyukai tempat yang terlalu penuh , maka segala sesuatu menjadi terlihat kurang oke di mata kami . restoran bird nest penuh . jalan jembatan menuju ke nest nya penuh sesak . sampah berserakan . sangat tidak nyaman . saya sih tidak ingin merekomendasikan .",2,membaca beberapa ulasan tulisan tentang resto ini yang kata nya unik akhirnya saya dan suami pergi ke sana kita ternyata salah pilih hari saat vacanza menjadi terlalu padat tempat nya karena kami tidak menyukai tempat yang terlalu completo maka segala sesuatu menjadi terlihat kurang oke di mata kami restoran bird nido completo jalan ponte menuju ke nido nya completo sesak sampah dispersione sangat tidak nyaman saya l'inferno tidak ingin merekomendasikan,0.9497405886650084,2,[0.0527 0.0064 0.9409],2,[0.035  0.0053 0.9597],"{'penuh': 'completo', 'berserakan': 'dispersione', 'sih': ""l'inferno"", 'nest': 'nido', 'liburan': 'vacanza', 'jembatan': 'ponte'}",2,2,14.26,,,,,,,,
"kita boleh pilih sesuai dengan selera , sayur-sayuran dan daging nya berkualitas baik dan segar , harga terjangkau , untuk merebus nya boleh pilih kuah biasa atau tom yum dan jangan lupa sambal suki nya yang paling cocok .",0,kita boleh pilih sesuai dengan selera dan daging nya qualità baik dan segar harga terjangkau untuk merebus nya boleh pilih kuah biasa atau tom yum dan jangan lupa salsa al peperoncino suki nya yang paling adatto,0.977041482925415,0,[0.9943 0.0033 0.0024],0,[0.9921 0.0043 0.0036],"{'cocok': 'adatto', 'berkualitas': 'qualità', 'sambal': 'salsa al peperoncino', 'tom': 'tom'}",0,0,9.82,,,,,,,,
ustad-ustad ini ceramah nya tidak berguna banget si . tak usah lagi kau ceramah di mesjid ini,2,ini conferenza nya tidak berguna banget si tak usah lagi kau conferenza di mesjid ini,0.961429476737976,2,[0.0125 0.0049 0.9826],2,[0.027 0.008 0.965],{'ceramah': 'conferenza'},2,2,8.11,,,,,,,,
tempat dengan nuansa djadoel diiringi dengan lagu kroncong dan sajian makanan yang lezat . direkomendasikan banget buat yang suka tempat makan yang bergaya tempo dulu .,0,tempat dengan nuansa djadoel diiringi dengan lagu kroncong dan sajian makanan yang lezat direkomendasikan molto buat yang suka tempat mangiare yang bergaya tempo dulu,0.9765536785125732,0,[0.9943 0.0038 0.0018],0,[0.9943 0.0035 0.0021],"{'banget': 'molto', 'makan': 'mangiare'}",0,0,8.62,,,,,,,,
"makanya saya minta bukti valid kebenaran nya apa iya harga bbm yang dijual pemerintah era say mahal mencekik masyarakat sana ? karena menurut orang-orang amp ; orang papua kata nya harga bbm itu sama saja dengan daerah lain , kecuali kalau dipelosok pedalaman yang diencer lagi oleh masyarakat nya",1,"makanya saya minta bukti valid kebenaran nya apa iya harga bbm yang dijual pemerintah era say mahal mencekik masyarakat sana ? karena menurut orang-orang amp ; orang papua kata nya harga bbm itu sama saja dengan daerah lain , kecuali kalau dipelosok pedalaman yang diencer lagi oleh masyarakat nya",1.0,2,[0.0082 0.0071 0.9847],2,[0.0082 0.0071 0.9847],,2,2,0.02,,,,,,,,
menteri susi tantang wagub sandiaga uno mengubah danau sunter seperti danau di swiss .,1,ministro susi tantang wagub sandiaga uno mengubah lago sunter seperti lago di swiss,0.6893802881240845,1,[0.0051 0.9898 0.0051],1,[0.0073 0.988  0.0047],"{'menteri': 'ministro', 'danau': 'lago'}",1,1,8.82,,,,,,,,
"makanan nya gaenak . fish and chips porsi nya dikit banget , chicken wings encer banget jadi seperti makan sup ayam pakai kuah tuna . saus tuna yang ada di chicken wings nya lebih sering dari si ayam itu sendiri . minuman nya oke dan pemandangan nya bagus . kalau malam keren melihat city cahaya . oh ya . di bawah nya juga ada art galeri jadi bisa sambil lihat-lihat .",1,"makanan nya gaenak . fish and chips porsi nya dikit banget , chicken wings encer banget jadi seperti makan sup ayam pakai kuah tuna . saus tuna yang ada di chicken wings nya lebih sering dari si ayam itu sendiri . minuman nya oke dan pemandangan nya bagus . kalau malam keren melihat city cahaya . oh ya . di bawah nya juga ada art galeri jadi bisa sambil lihat-lihat .",1.0,0,[0.9955 0.0017 0.0028],0,[0.9955 0.0017 0.0028],,0,0,0.02,,,,,,,,
lokasi nya yang bersebelahan dengan kampus itb membuat kafe ini cukup ramai . pilihan menu pasta nya cukup variatif . tempat nya juga nyaman dan luas dengan desain yang menarik .,0,lokasi nya yang fianco a fianco dengan kampus itb membuat kafe ini cukup ramai pilihan menu pasta nya cukup variatif tempat nya juga comodo dan luas dengan desain yang menarik,0.9766339063644408,0,[0.9947 0.0032 0.0021],0,[0.9944 0.0031 0.0025],"{'nyaman': 'comodo', 'bersebelahan': 'fianco a fianco', 'pasta': 'pasta'}",0,0,8.96,,,,,,,,
"setelah beberapa kali batal makan di sini , akhirnya kesampaian juga nyobain masakan sunda dengan penyajian zaman dahulu di sini . melihat berbagai menu yang didisplay , langsung kalap pengen nyobain semua . tapi diantara semua menu yang ada , langsung tertarik sama sotong yang dimasak hitam dengan tinta nya . dan ternyata , hampir semua orang di belakang sama juga memilih menu itu , mungkin karena unik jarang ditemui di tempat lain .",0,setelah beberapa kali batal makan di sini akhirnya kesampaian juga nyobain masakan Sonda dengan penyajian zaman dahulu di sini melihat berbagai menu yang didisplay langsung kalap pengen nyobain semua tapi diantara semua menu yang ada langsung interessato sama seppia yang dimasak hitam dengan tinta nya dan ternyata hampir semua orang di belakang sama juga scegliere menu itu mungkin karena unico jarang ditemui di tempat lain,0.9904234409332277,0,[0.9881 0.0023 0.0097],0,[0.9345 0.0031 0.0623],"{'tertarik': 'interessato', 'sotong': 'seppia', 'memilih': 'scegliere', 'unik': 'unico', 'sunda': 'Sonda'}",0,2,10.87,,,,,,,,
"indomie nya beragam dan enak terutama indomie chibi-chibi , black indomie , indomie pizza . untuk roti bakar nya agak kurang karena lebih keras dan kaku , kurang lembut . minuman standard . pelayanan nya cukup lama , makanan keluar lama , dan saat pembayaran , kasir nya juga lama .",0,indomie la sua beragam dan enak terutama indomie black indomie indomie pizza untuk roti bruciare la sua agak kurang karena lebih keras dan kaku kurang lembut bere standard pelayanan la sua cukup lama makanan keluar lama dan saat pembayaran kasir la sua juga lama,0.9172725677490234,0,[0.833  0.0033 0.1637],0,[0.8299 0.0028 0.1672],"{'standard': 'standard', 'minuman': 'bere', 'bakar': 'bruciare', 'nya': 'la sua'}",0,0,10.23,,,,,,,,
"gado-gado angkasa rasanya enak banget , kuah nya kental dan porsi nya sangat besar , pas buat makan malam sahur red : karena tidak setelah hehe",0,angkasa rasanya Bello banget kuah nya kental dan porsi nya sangat besar pas buat makan notte sahur red karena tidak setelah hehe,0.9655691385269164,0,[0.9954 0.0019 0.0028],0,[0.9945 0.0018 0.0037],"{'malam': 'notte', 'enak': 'Bello'}",0,0,8.6,,,,,,,,
"ini bisa menjadi rekomendasi tempat makan murah ketika berada di pvj . untuk rasa , pelayanan , dan lain-lain seperti kfc pada umum nya .",0,ini bisa menjadi rekomendasi tempat makan poco costoso ketika berada di pvj untuk rasa pelayanan dan seperti kfc pada umum nya,0.9762113094329834,0,[0.9726 0.0238 0.0036],0,[0.92   0.0756 0.0044],{'murah': 'poco costoso'},0,0,8.28,,,,,,,,
"hi minimal sampai sekarang pulsa indosat saya belum masuk , ya ? aduh . saya sudah hubungi kata nya suruh konfirmasi pihak tokopedia dan mohon kirimkan capture pembelian pulsa via tokopedia , saya sudah pesan langsung beberapa hari belum ada jawaban juga . gimana nih ?",2,Ciao minimal sampai sekarang pulsa indosat saya belum masuk ya aduh saya sudah hubungi kata la sua raccontare konfirmasi pihak tokopedia dan mohon kirimkan capture pembelian pulsa via tokopedia saya sudah pesan langsung beberapa hari belum ada jawaban juga gimana qui,0.9616419672966005,2,[0.0072 0.0745 0.9184],2,[0.0118 0.3534 0.6348],"{'suruh': 'raccontare', 'hi': 'Ciao', 'nya': 'la sua', 'nih': 'qui'}",2,2,9.84,,,,,,,,
"lokasi nya searah mau ke tol pasteur , parkir nya luas , tempat nya bersih . ada yang makan di meja atau di saung , makanan nya enak semua ! memang agak manis untuk selera sunda tapi pas untuk saya . sambal tercombrangn nya juara , bebas pula tidak menambah biaya . kalau suka makanan sunda selera jawa yang agak manis , ke sini saja !",0,lokasi la sua searah mau ke tol pasteur parkir la sua luas tempat la sua bersih ada yang makan di meja atau di saung makanan la sua Bello semua memang agak dolce untuk selera sunda tapi passaggio untuk saya salsa al peperoncino tercombrangn la sua juara bebas pula tidak menambah biaya kalau piace makanan sunda selera jawa yang agak dolce ke sini saja,0.868455708026886,0,[9.859e-01 9.000e-04 1.320e-02],0,[0.7372 0.0033 0.2595],"{'enak': 'Bello', 'manis': 'dolce', 'sambal': 'salsa al peperoncino', 'suka': 'piace', 'pas': 'passaggio', 'nya': 'la sua'}",0,0,11.36,,,,,,,,
dasar otak busuk . pengkianat . buni itu teman nya anies . buni sengaja edit video pak ahok dan viralkan karena ingin menangkan anies yang saat saat hanya pencitraan balas jasa,2,base otak busuk traditore buni itu teman nya anies buni sengaja edit video pak ahok dan viralkan karena ingin menangkan anies yang saat saat hanya pencitraan balas servizio,0.96505868434906,2,[0.009  0.0182 0.9728],1,[0.0192 0.548  0.4328],"{'jasa': 'servizio', 'pengkianat': 'traditore', 'dasar': 'base'}",2,2,9.46,,,,,,,,
chirpified : semakin terungkap fakta sby bantu kemenangan jokowi dan mengkhianati prabowo - hatta pada pilpres 2014 lalu by,1,chirpified semakin terungkap fakta sby bantu kemenangan jokowi dan mengkhianati prabowo hatta pada pilpres 2014 lalu di,0.9656391143798828,1,[0.0064 0.9863 0.0073],1,[0.0609 0.8898 0.0493],"{'2014': '2014', 'by': 'di'}",2,1,8.16,,,,,,,,
"buat kamu yang senang sambal di sini deh tempat nya dari sambal rendos , goreng , macem-macem deh . dari pilihan menu nya juga banyak ayam , ikan , usus , ati , babad segala ada deh . goreng dadakan lagi coel sambal eh nikmat nya itu pengin lagi nyobain lagi . apalagi itu ayam serundeng nya weuh nikmat banget pakai lalab sama sambal . ayo buat kamu yang belum coba ke ampera saja banyak pilihan .",0,buat kamu yang piace sambal di sini deh tempat la sua dari sambal rendos goreng deh dari scelta menù la sua juga banyak ayam ikan usus cuore babad segala ada deh goreng dadakan lagi coel sambal eh nikmat la sua itu pengin lagi nyobain lagi apalagi itu ayam serundeng la sua weuh nikmat molto pakai lalab sama sambal ayo buat kamu yang belum coba ke ampera saja banyak scelta,0.94864821434021,0,[0.993  0.0019 0.0051],0,[0.9371 0.0091 0.0539],"{'pilihan': 'scelta', 'banget': 'molto', 'menu': 'menù', 'senang': 'piace', 'nya': 'la sua', 'ati': 'cuore'}",0,0,12.2,,,,,,,,
